5.767e-05	        0 -0.785398        -0  -2.18166        -0   1.39626        -0	    0.286731 -4.90113e-12     0.662709
0.00107978	        0 -0.785404        -0  -2.18168        -0   1.39627        -0	     0.28673 -4.90116e-12     0.662705
0.00205364	        0 -0.785426   1.6e-05  -2.18175   2.4e-05   1.39631   1.6e-05	    0.28673 9.70412e-06    0.662681
0.00309982	    2e-06 -0.785466   6.6e-05  -2.18192   9.4e-05   1.39639   6.5e-05	   0.286733 4.00312e-05    0.662624
0.00410002	    4e-06 -0.785525  0.000148  -2.18218  0.000211   1.39652  0.000146	   0.286739 8.96418e-05    0.662535
0.00510071	    8e-06 -0.785602  0.000262  -2.18253  0.000374   1.39669  0.000257	   0.286747 0.000158983    0.662415
0.00605297	  1.2e-05 -0.785697  0.000407  -2.18296  0.000581    1.3969    0.0004	   0.286758 0.000246801    0.662265
0.00709989	  1.7e-05 -0.785809  0.000582  -2.18348  0.000831   1.39715  0.000572	   0.286771 0.000352814    0.662085
0.00807721	  2.3e-05 -0.785937  0.000786  -2.18408  0.001124   1.39745  0.000772	   0.286786 0.000476561    0.661875
0.00908322	    3e-05 -0.786083   0.00102  -2.18476  0.001457   1.39778  0.001001	  0.286804 0.00061811   0.661639
0.0100541	  3.8e-05 -0.786244  0.001281  -2.18552  0.001831   1.39815  0.001256	   0.286823 0.000776238    0.661374
0.0110581	 4.7e-05 -0.78642  0.00157 -2.18635 0.002244  1.39856 0.001538	  0.286846 0.00095112   0.661083
0.0121009	  5.7e-05 -0.786612  0.001885  -2.18726  0.002695   1.39901  0.001845	  0.286869 0.00114174   0.660766
0.0130923	  6.7e-05 -0.786818  0.002226  -2.18824  0.003182    1.3995  0.002177	  0.286895 0.00134754   0.660425
0.0140537	  7.9e-05 -0.787038  0.002593  -2.18929  0.003706   1.40002  0.002533	  0.286923 0.00156917   0.660058
0.0150787	  9.1e-05 -0.787272  0.002983  -2.19041  0.004265   1.40057  0.002911	 0.286952 0.0018045  0.659668
0.0160757	0.000105 -0.78752 0.003398 -2.19159 0.004858  1.40117 0.003312	  0.286983 0.00205479   0.659255
0.0170883	0.000119 -0.78778 0.003836 -2.19284 0.005485  1.40179 0.003734	  0.287016 0.00231858    0.65882
0.0180537	 0.000135 -0.788053  0.004297  -2.19415  0.006144   1.40245  0.004178	   0.28705 0.00259615   0.658362
0.0191033	 0.000151 -0.788339   0.00478  -2.19552  0.006836   1.40315  0.004641	  0.287085 0.00288657   0.657883
0.0201066	 0.000168 -0.788636  0.005285  -2.19695  0.007559   1.40387  0.005125	  0.287122 0.00318985   0.657383
0.0210985	 0.000187 -0.788944  0.005811  -2.19844  0.008313   1.40463  0.005627	  0.287161 0.00350579   0.656863
0.0220533	 0.000206 -0.789264  0.006358  -2.19998  0.009096   1.40542  0.006147	    0.2872 0.00383356   0.656323
0.0231039	 0.000227 -0.789594  0.006925  -2.20158  0.009908   1.40624  0.006684	  0.287241 0.00417323   0.655764
0.0240731	 0.000249 -0.789934  0.007512  -2.20323  0.010748    1.4071  0.007239	  0.287283 0.00452436   0.655186
0.025096	 0.000271 -0.790285  0.008118  -2.20493  0.011616   1.40798  0.007809	  0.287325 0.00488618   0.654592
0.0260535	 0.000295 -0.790644  0.008742  -2.20668   0.01251    1.4089  0.008395	  0.287369 0.00525855   0.653979
0.0271033	  0.00032 -0.791013  0.009384  -2.20848  0.013431   1.40984  0.008995	  0.287414 0.00564126    0.65335
0.0281004	 0.000346 -0.791391  0.010044  -2.21032  0.014377   1.41081   0.00961	  0.287459 0.00603401   0.652704
0.0290543	 0.000373 -0.791777  0.010721  -2.21221  0.015347   1.41181  0.010238	  0.287505 0.00643623   0.652042
0.0300536	 0.000402 -0.792171  0.011415  -2.21414  0.016342   1.41284  0.010879	  0.287552 0.00684825   0.651366
0.0310761	 0.000431 -0.792573  0.012124  -2.21611   0.01736    1.4139  0.011532	    0.2876 0.00726838   0.650675
0.0320744	 0.000462 -0.792982   0.01285  -2.21812    0.0184   1.41498  0.012197	  0.287648 0.00769787   0.649969
0.0330758	 0.000494 -0.793398   0.01359  -2.22017  0.019463    1.4161  0.012872	  0.287697 0.00813523   0.649249
0.0340559	 0.000527 -0.793821  0.014346  -2.22226  0.020547   1.41724  0.013559	  0.287746 0.00858102   0.648517
0.0350817	0.000562 -0.79425 0.015116 -2.22438 0.021652   1.4184 0.014255	  0.287796 0.00903464   0.647771
0.036101	 0.000598 -0.794685    0.0159  -2.22654  0.022777   1.41959   0.01496	  0.287846 0.00949564   0.647013
0.0371006	 0.000634 -0.795126  0.016697  -2.22873  0.023922   1.42081  0.015675	  0.287896 0.00996325   0.646244
0.0380534	 0.000673 -0.795572  0.017508  -2.23095  0.025086   1.42205  0.016397	 0.287947 0.0104386  0.645463
0.0391016	 0.000712 -0.796024  0.018332   -2.2332  0.026268   1.42332  0.017128	 0.287997 0.0109203  0.644671
0.0401018	0.000753 -0.79648 0.019168 -2.23549 0.027469  1.42461 0.017865	 0.288048 0.0114084  0.643867
0.0410994	 0.000795 -0.796941  0.020015   -2.2378  0.028687   1.42592   0.01861	 0.288099 0.0119021  0.643054
