6.0129e-05	        0 -0.785398        -0  -2.18166        -0   1.39626        -0	    0.286731 -4.90113e-12     0.662709
0.00110852	        0 -0.785404        -0  -2.18168        -0   1.39627        -0	     0.28673 -4.90116e-12     0.662705
0.00209808	        0 -0.785422   1.6e-05  -2.18175   2.4e-05    1.3963   1.6e-05	   0.286731 9.70413e-06    0.662681
0.00307372	    2e-06 -0.785453   6.6e-05   -2.1819   9.4e-05   1.39636   6.5e-05	   0.286733 4.00314e-05    0.662624
0.00407196	    4e-06 -0.785495  0.000148  -2.18214  0.000211   1.39644  0.000146	   0.286739 8.96428e-05    0.662535
0.00507192	    8e-06 -0.785549  0.000262  -2.18246  0.000374   1.39654  0.000257	   0.286747 0.000158986    0.662415
0.00610128	  1.2e-05 -0.785614  0.000407  -2.18286  0.000581   1.39667    0.0004	   0.286758 0.000246809    0.662265
0.00709987	  1.7e-05 -0.785691  0.000582  -2.18334  0.000831   1.39683  0.000572	   0.286771 0.000352831    0.662085
0.0080757	  2.3e-05 -0.785778  0.000786  -2.18389  0.001124   1.39701  0.000772	   0.286786 0.000476592    0.661876
0.00907627	    3e-05 -0.785875   0.00102  -2.18452  0.001457   1.39721  0.001001	   0.286804 0.000618161    0.661639
0.0100808	  3.8e-05 -0.785982  0.001281  -2.18521  0.001831   1.39744  0.001257	   0.286824 0.000776319    0.661374
0.0110995	  4.7e-05 -0.786099   0.00157  -2.18598  0.002244   1.39768  0.001539	   0.286845 0.000951242    0.661083
0.0120769	  5.6e-05 -0.786225  0.001886  -2.18681  0.002695   1.39795  0.001847	  0.286869 0.00114206   0.660766
0.0130764	  6.7e-05 -0.786361  0.002227  -2.18771  0.003183   1.39824  0.002179	  0.286895 0.00134834   0.660424
0.014077	  7.8e-05 -0.786505  0.002594  -2.18867  0.003708   1.39856  0.002536	  0.286922 0.00156988   0.660057
0.0150778	  9.1e-05 -0.786657  0.002985   -2.1897  0.004268   1.39889  0.002916	  0.286952 0.00180615   0.659666
0.0160884	 0.000104 -0.786817  0.003401  -2.19078  0.004863   1.39924  0.003319	  0.286983 0.00205695   0.659251
0.0170779	 0.000118 -0.786985   0.00384  -2.19193  0.005492   1.39962  0.003743	  0.287015 0.00232156   0.658815
0.0181283	0.000134 -0.78716 0.004302 -2.19313 0.006153  1.40001 0.004189	   0.28705 0.00259998   0.658356
0.0191034	  0.00015 -0.787343  0.004786  -2.19438  0.006846   1.40042  0.004655	  0.287085 0.00289117   0.657876
0.0200999	 0.000167 -0.787532  0.005292  -2.19569  0.007571   1.40085  0.005141	  0.287122 0.00319537   0.657375
0.021108	 0.000185 -0.787727  0.005819  -2.19705  0.008326    1.4013  0.005646	   0.28716 0.00351188   0.656854
0.0220534	 0.000204 -0.787928  0.006367  -2.19846   0.00911   1.40177  0.006169	    0.2872 0.00384054   0.656313
0.0231013	 0.000225 -0.788135  0.006934  -2.19991  0.009924   1.40226  0.006709	   0.28724 0.00418083   0.655753
0.0240835	 0.000246 -0.788348  0.007521  -2.20142  0.010765   1.40276  0.007267	  0.287282 0.00453224   0.655176
0.0250993	 0.000268 -0.788566  0.008127  -2.20297  0.011634   1.40328  0.007841	  0.287324 0.00489468   0.654579
0.02608	 0.000291 -0.788788  0.008752  -2.20456   0.01253   1.40382   0.00843	0.287368 0.005268 0.653966
0.0271074	 0.000316 -0.789015  0.009394   -2.2062  0.013451   1.40438  0.009035	  0.287413 0.00565135   0.653336
0.0281003	 0.000341 -0.789246  0.010054  -2.20787  0.014398   1.40495  0.009654	  0.287458 0.00604464    0.65269
0.0290832	 0.000368 -0.789481  0.010731  -2.20959   0.01537   1.40554  0.010287	  0.287504 0.00644788   0.652029
0.030075	0.000395 -0.78972 0.011424 -2.21134 0.016365  1.40614 0.010933	  0.287551 0.00685977   0.651351
0.0310759	 0.000424 -0.789962  0.012133  -2.21313  0.017383   1.40677  0.011591	  0.287598 0.00728085    0.65066
0.0320755	 0.000454 -0.790207  0.012858  -2.21495  0.018424   1.40741  0.012262	 0.287646 0.0077108  0.649954
0.0330914	 0.000485 -0.790455  0.013597  -2.21681  0.019488   1.40806  0.012944	 0.287694 0.0081487  0.649235
0.0340731	 0.000517 -0.790706  0.014352   -2.2187  0.020572   1.40873  0.013637	  0.287743 0.00859503   0.648502
0.0351049	  0.00055 -0.790958   0.01512  -2.22063  0.021677   1.40942   0.01434	  0.287792 0.00904859   0.647756
0.0361008	 0.000584 -0.791213  0.015903  -2.22258  0.022802   1.41012  0.015053	  0.287842 0.00951005   0.646998
0.0370992	  0.00062 -0.791469  0.016699  -2.22456  0.023947   1.41083  0.015775	  0.287892 0.00997884   0.646229
0.0380726	 0.000657 -0.791727  0.017508  -2.22657  0.025111   1.41156  0.016506	 0.287942 0.0104545  0.645448
0.0391028	 0.000695 -0.791987  0.018329   -2.2286  0.026294   1.41231  0.017245	 0.287992 0.0109365  0.644656
0.0401028	 0.000734 -0.792247  0.019163  -2.23067  0.027494   1.41307  0.017992	 0.288042 0.0114252  0.643853
0.0411078	 0.000774 -0.792508  0.020008  -2.23275  0.028711   1.41384  0.018747	 0.288093 0.0119195  0.643041
0.0420806	 0.000815 -0.792769  0.020865  -2.23486  0.029946   1.41463  0.019508	 0.288144 0.0124199  0.642218
0.0431007	 0.000858 -0.793031  0.021732  -2.23699  0.031196   1.41543  0.020275	 0.288194 0.0129256  0.641387
0.0441064	 0.000902 -0.793293  0.022611  -2.23914  0.032462   1.41625  0.021048	 0.288245 0.0134372  0.640546
0.0451135	 0.000947 -0.793555    0.0235  -2.24131  0.033744   1.41708  0.021827	 0.288296 0.0139538  0.639698
0.0460726	 0.000993 -0.793816  0.024399  -2.24349   0.03504   1.41792   0.02261	 0.288347 0.0144752   0.63884
0.0470772	 0.001041 -0.794077  0.025307   -2.2457  0.036351   1.41878  0.023399	 0.288397 0.0150012  0.637976
0.0480767	 0.001089 -0.794338  0.026225  -2.24792  0.037675   1.41965  0.024191	 0.288447 0.0155315  0.637104
0.049077	 0.001139 -0.794597  0.027151  -2.25016  0.039012   1.42053  0.024987	 0.288498 0.0160658  0.636224
0.0500942	  0.00119 -0.794855  0.028087  -2.25242  0.040363   1.42143  0.025787	 0.288548 0.0166047  0.635338
0.0510872	 0.001243 -0.795112   0.02903  -2.25468  0.041726   1.42234  0.026589	0.288598 0.017147 0.634446
0.0521178	 0.001296 -0.795368  0.029982  -2.25696    0.0431   1.42326  0.027394	 0.288647 0.0176928  0.633548
0.0531114	 0.001351 -0.795622  0.030941  -2.25925  0.044486   1.42419  0.028202	0.288697 0.018242 0.632644
0.0540782	 0.001407 -0.795874  0.031908  -2.26156  0.045884   1.42514  0.029011	 0.288746 0.0187946  0.631735
0.055102	 0.001464 -0.796124  0.032882  -2.26387  0.047291   1.42609  0.029822	 0.288794 0.0193499   0.63082
0.056103	 0.001522 -0.796372  0.033862  -2.26619  0.048709   1.42706  0.030634	 0.288843 0.0199077  0.629901
0.0570998	 0.001581 -0.796618   0.03485  -2.26853  0.050137   1.42804  0.031447	 0.288891 0.0204686  0.628978
0.0581133	 0.001642 -0.796861  0.035843  -2.27087  0.051574   1.42904   0.03226	 0.288939 0.0210316  0.628051
0.0591012	 0.001703 -0.797102  0.036842  -2.27321   0.05302   1.43004  0.033074	 0.288986 0.0215965  0.627119
0.0600974	0.001766 -0.79734 0.037847 -2.27557 0.054475  1.43105 0.033888	 0.289034 0.0221638  0.626184
0.0611088	  0.00183 -0.797576  0.038858  -2.27793  0.055938   1.43208  0.034701	  0.28908 0.0227332  0.625246
0.0620729	 0.001895 -0.797808  0.039874  -2.28029  0.057409   1.43312  0.035514	 0.289126 0.0233042  0.624305
0.0630761	 0.001961 -0.798037  0.040894  -2.28266  0.058887   1.43416  0.036326	 0.289172 0.0238763  0.623361
0.0640833	 0.002029 -0.798264  0.041919  -2.28503  0.060372   1.43522  0.037137	 0.289218 0.0244501  0.622415
0.0650832	 0.002097 -0.798486  0.042949   -2.2874  0.061864   1.43629  0.037946	 0.289263 0.0250251  0.621466
0.0661009	 0.002166 -0.798706  0.043983  -2.28978  0.063362   1.43737  0.038754	0.289307 0.025601 0.620516
0.0671002	 0.002237 -0.798922  0.045021  -2.29216  0.064867   1.43846   0.03956	 0.289352 0.0261782  0.619564
0.0681071	 0.002308 -0.799134  0.046062  -2.29454  0.066377   1.43955  0.040364	 0.289395 0.0267555   0.61861
0.0690951	 0.002381 -0.799343  0.047107  -2.29692  0.067892   1.44066  0.041165	0.289439 0.027334 0.617655
0.0700986	 0.002454 -0.799548  0.048155   -2.2993  0.069413   1.44178  0.041964	 0.289481 0.0279126  0.616699
0.0710988	 0.002529 -0.799749  0.049206  -2.30168  0.070938    1.4429  0.042761	 0.289524 0.0284917  0.615743
0.0720839	 0.002604 -0.799946   0.05026  -2.30406  0.072467   1.44404  0.043554	 0.289566 0.0290709  0.614785
0.073107	 0.002681 -0.800139  0.051317  -2.30644  0.074001   1.44518  0.044344	 0.289607 0.0296507  0.613828
0.0740726	 0.002758 -0.800328  0.052376  -2.30881  0.075538   1.44633  0.045131	 0.289648 0.0302299   0.61287
0.0751083	 0.002837 -0.800513  0.053437  -2.31118  0.077079    1.4475  0.045914	 0.289689 0.0308093  0.611912
0.0760779	 0.002916 -0.800693    0.0545  -2.31355  0.078623   1.44867  0.046694	 0.289729 0.0313882  0.610955
0.0771007	0.002996 -0.80087 0.055565 -2.31592  0.08017  1.44984 0.047469	 0.289769 0.0319668  0.609998
0.0781091	 0.003077 -0.801042  0.056632  -2.31828   0.08172   1.45103  0.048241	 0.289808 0.0325451  0.609042
0.0790869	 0.003159 -0.801209  0.057699  -2.32063  0.083272   1.45222  0.049008	 0.289847 0.0331223  0.608086
0.0800791	 0.003242 -0.801372  0.058769  -2.32298  0.084825   1.45342  0.049772	 0.289885 0.0336994  0.607131
0.0810764	 0.003325 -0.801531  0.059839  -2.32533  0.086381   1.45463   0.05053	 0.289923 0.0342752  0.606178
0.0820749	 0.003409 -0.801685   0.06091  -2.32767  0.087938   1.45585  0.051284	  0.28996 0.0348501  0.605226
0.0830873	 0.003494 -0.801835  0.061981     -2.33  0.089497   1.45707  0.052034	 0.289997 0.0354239  0.604275
0.0840872	 0.00358 -0.80198 0.063053 -2.33232 0.091056   1.4583 0.052778	 0.290034 0.0359967  0.603327
0.0851024	0.003667 -0.80212 0.064126 -2.33464 0.092616  1.45953 0.053518	  0.29007 0.0365687  0.602379
0.0860837	 0.003754 -0.802255  0.065198  -2.33696  0.094177   1.46077  0.054252	 0.290106 0.0371388  0.601434
0.0871062	 0.003842 -0.802386  0.066271  -2.33926  0.095738   1.46202  0.054981	 0.290142 0.0377079  0.600491
0.0881018	  0.00393 -0.802513  0.067343  -2.34155  0.097299   1.46328  0.055705	 0.290177 0.0382751  0.599551
0.0891043	  0.00402 -0.802634  0.068415  -2.34384  0.098859   1.46454  0.056424	 0.290211 0.0388411  0.598612
0.0900783	  0.00411 -0.802751  0.069487  -2.34612  0.100419   1.46581  0.057137	 0.290246 0.0394056  0.597676
0.0911059	   0.0042 -0.802863  0.070558  -2.34839  0.101979   1.46708  0.057845	  0.29028 0.0399681  0.596743
0.0921006	0.004291 -0.80297 0.071628 -2.35065 0.103538  1.46836 0.058546	 0.290313 0.0405289  0.595813
0.0931159	 0.004383 -0.803072  0.072697   -2.3529  0.105095   1.46964  0.059243	 0.290347 0.0410878  0.594885
0.0940738	0.004475 -0.80317 0.073765 -2.35514 0.106652  1.47092 0.059933	 0.290379 0.0416448  0.593961
0.0950808	 0.004567 -0.803263  0.074832  -2.35737  0.108207   1.47222  0.060617	 0.290412 0.0421997   0.59304
