0.000111246	        0 -0.785398        -0  -2.18166        -0   1.39626        -0	    0.286731 -4.90113e-12     0.662709
0.00106036	    1e-06 -0.785308   3.3e-05   -2.1816   4.7e-05   1.39605   3.2e-05	   0.286736 2.00182e-05    0.662694
0.00205591	    4e-06 -0.785039  0.000131  -2.18141  0.000187    1.3954  0.000129	   0.286751 7.95275e-05    0.662645
0.00305608	    8e-06 -0.784594  0.000293   -2.1811  0.000418   1.39434  0.000288	  0.286776 0.00017759   0.662565
0.00405656	  1.5e-05 -0.783975  0.000516  -2.18066  0.000737   1.39286  0.000508	   0.286811 0.000313151    0.662455
0.00509095	  2.3e-05 -0.783186    0.0008   -2.1801  0.001142   1.39097  0.000788	   0.286854 0.000485435    0.662315
0.0060798	  3.2e-05 -0.782228  0.001142  -2.17942  0.001632   1.38868  0.001126	   0.286908 0.000693056    0.662147
0.00709676	  4.4e-05 -0.781106  0.001541  -2.17863  0.002202     1.386  0.001521	   0.286969 0.000935619    0.661951
0.0080556	  5.6e-05 -0.779821  0.001996  -2.17771  0.002852   1.38294  0.001971	  0.287039 0.00121187   0.661728
0.00908506	    7e-05 -0.778377  0.002505  -2.17669   0.00358    1.3795  0.002475	  0.287117 0.00152133   0.661479
0.0100761	  8.5e-05 -0.776777  0.003067  -2.17555  0.004382   1.37569  0.003033	  0.287202 0.00186288   0.661205
0.0110985	 0.000101 -0.775023  0.003679   -2.1743  0.005257   1.37153  0.003641	  0.287295 0.00223513   0.660906
0.0121008	0.000118 -0.77312 0.004342 -2.17294 0.006203  1.36702 0.004301	  0.287394 0.00263835   0.660585
0.0131059	 0.000136 -0.771069  0.005052  -2.17148  0.007217   1.36217  0.005009	 0.287501 0.0030705  0.660241
0.0140688	 0.000154 -0.768875  0.005809  -2.16992  0.008298     1.357  0.005765	  0.287613 0.00353123   0.659877
0.0150987	0.000174 -0.76654 0.006611 -2.16825 0.009443   1.3515 0.006568	  0.287731 0.00401994   0.659491
0.0161004	 0.000193 -0.764068  0.007457  -2.16649  0.010651    1.3457  0.007416	  0.287854 0.00453527   0.659086
0.0170992	 0.000214 -0.761461  0.008346  -2.16464  0.011919    1.3396  0.008309	  0.287983 0.00507734   0.658663
0.0180584	 0.000234 -0.758724  0.009276  -2.16269  0.013245    1.3332  0.009245	  0.288116 0.00564422   0.658222
0.0190561	 0.000255 -0.755859  0.010247  -2.16066  0.014628   1.32654  0.010223	  0.288254 0.00623639   0.657763
0.0200561	 0.000276 -0.752871  0.011256  -2.15854  0.016065    1.3196  0.011243	  0.288395 0.00685194   0.657289
0.0210562	 0.000297 -0.749762  0.012302  -2.15634  0.017554   1.31241  0.012302	  0.288541 0.00749022     0.6568
0.0220664	 0.000318 -0.746536  0.013385  -2.15406  0.019094   1.30497  0.013399	   0.28869 0.00815111   0.656297
0.0231433	 0.000339 -0.743197  0.014504  -2.15171  0.020682    1.2973  0.014534	  0.288842 0.00883383    0.65578
0.0240976	  0.00036 -0.739747  0.015656  -2.14928  0.022317   1.28941  0.015706	  0.288997 0.00953697   0.655251
0.0250822	  0.00038 -0.736192  0.016842  -2.14678  0.023997    1.2813  0.016913	 0.289154 0.0102604  0.654711
0.0260969	   0.0004 -0.732533  0.018059  -2.14423   0.02572   1.27299  0.018154	 0.289315 0.0110028  0.654158
0.0270733	  0.00042 -0.728776  0.019308   -2.1416  0.027483   1.26449  0.019429	 0.289477 0.0117644  0.653597
0.0281005	 0.000439 -0.724923  0.020586  -2.13893  0.029287   1.25582  0.020735	 0.289641 0.0125434  0.653025
0.029099	 0.000458 -0.720979  0.021893  -2.13619  0.031127   1.24697  0.022072	 0.289808 0.0133397  0.652445
0.0300682	 0.000476 -0.716946  0.023229  -2.13341  0.033003   1.23797  0.023439	 0.289976 0.0141528  0.651856
0.0311006	0.000494 -0.71283 0.024592 -2.13058 0.034913  1.22882 0.024834	 0.290146 0.0149819  0.651261
0.0321	 0.000511 -0.708633  0.025981  -2.12771  0.036856   1.21953  0.026256	0.290317 0.015826 0.650658
0.0330727	 0.000528 -0.704359  0.027396  -2.12479  0.038828   1.21012  0.027705	  0.29049 0.0166848   0.65005
0.0340536	 0.000544 -0.700012  0.028835  -2.12184   0.04083    1.2006  0.029179	 0.290665 0.0175573  0.649435
0.0350571	 0.000559 -0.695596  0.030298  -2.11886  0.042858   1.19097  0.030676	 0.290841 0.0184429  0.648816
0.0360558	 0.000575 -0.691115  0.031785  -2.11585  0.044912   1.18125  0.032196	 0.291018 0.0193419  0.648192
0.0370562	 0.000589 -0.686573  0.033293  -2.11281   0.04699   1.17145  0.033738	0.291196 0.020252 0.647565
0.0380569	 0.000603 -0.681973  0.034824  -2.10976   0.04909   1.16158  0.035299	 0.291376 0.0211742  0.646934
0.0390633	 0.000617 -0.677318  0.036376  -2.10668   0.05121   1.15164   0.03688	 0.291557 0.0221072    0.6463
0.0400972	 0.000631 -0.672614  0.037948  -2.10359   0.05335   1.14166  0.038478	  0.29174 0.0230505  0.645664
0.0410871	 0.000645 -0.667864   0.03954  -2.10049  0.055506   1.13163  0.040093	 0.291924 0.0240035  0.645025
0.0420728	 0.000658 -0.663071  0.041151  -2.09738  0.057679   1.12157  0.041723	  0.29211 0.0249655  0.644384
0.0430722	 0.000671 -0.658239   0.04278  -2.09427  0.059866   1.11149  0.043367	 0.292297 0.0259358  0.643742
0.0440716	 0.000685 -0.653372  0.044428  -2.09116  0.062065    1.1014  0.045024	 0.292486 0.0269147  0.643099
0.0450718	 0.000699 -0.648474  0.046093  -2.08805  0.064276   1.09131  0.046692	0.292677 0.027901 0.642454
0.0460693	 0.000713 -0.643548  0.047774  -2.08494  0.066496   1.08123   0.04837	 0.292869 0.0288938  0.641809
0.0470737	 0.000728 -0.638599  0.049473  -2.08184  0.068725   1.07116  0.050056	0.293064 0.029894 0.641164
0.048103	 0.000743 -0.633628  0.051187  -2.07876  0.070961   1.06111  0.051751	 0.293261 0.0308998  0.640517
0.0491033	  0.00076 -0.628642  0.052916  -2.07569  0.073202    1.0511  0.053451	 0.293459 0.0319113  0.639871
0.0500979	 0.000777 -0.623642   0.05466  -2.07264  0.075447   1.04113  0.055157	 0.293661 0.0329278  0.639225
0.0510906	 0.000795 -0.618632  0.056418  -2.06962  0.077694   1.03122  0.056866	 0.293864 0.0339487  0.638579
0.0520564	 0.000815 -0.613616   0.05819  -2.06661  0.079943   1.02136  0.058577	 0.294071 0.0349741  0.637933
